ref_hash,obj
7604363782895292316_sc,134311.73
7604363782895292316_st,119847.75
760604053005830044_sc,249533.52
760604053005830044_st,25696.757999999998
7613296149461864614_sc,134311.73
7613296149461864614_st,118111.03
7617199786784761877_sc,242762.17
7617199786784761877_st,90897.27
7617238936725310536_sc,134311.73
7617238936725310536_st,60686.13
7618234777038739490_sc,134311.73
7618234777038739490_st,119847.75
7620460693970790701_sc,254512.81
7620460693970790701_st,161688.22
7621519870135821082_sc,243053.89
7621519870135821082_st,232440.53
762383078178498265_sc,134311.73
762383078178498265_st,42551.78
7624220434224855479_sc,246111.2
7624220434224855479_st,150323.58
7625399577859649525_sc,256301.95
7625399577859649525_st,163957.36
7625534068934788248_sc,256788.2
7625534068934788248_st,234699.69
7625592350319720473_sc,255367.38
7625592350319720473_st,173831.11
7626255061218137782_sc,134311.73
7626255061218137782_st,185903.11
7628122785766015511_sc,244860.86
7628122785766015511_st,82022.34
7629234468862465261_sc,255540.52
7629234468862465261_st,133599.69
7629514586824704251_sc,256107.38
7629514586824704251_st,174614.25
7631414786408216521_sc,251351.7
7631414786408216521_st,165845.58
7632129563476146211_sc,249427.0
7632129563476146211_st,65412.703
7633794418909527518_sc,254837.47
7633794418909527518_st,180244.78
7635210107402185170_sc,247417.83
7635210107402185170_st,198748.67
7635679736898052956_sc,254594.7
7635679736898052956_st,107716.516
7637458424454650452_sc,134311.73
7637458424454650452_st,119847.75
763859049525756189_sc,134311.73
763859049525756189_st,104456.42
7639724823285236224_sc,242260.94
7639724823285236224_st,-11078.223
7640074632854979084_sc,255728.72
7640074632854979084_st,107781.11
764170313487169264_sc,256769.22
764170313487169264_st,158043.48
7642144487623768120_sc,242762.17
7642144487623768120_st,11596.341
7644043265799195330_sc,257675.77
7644043265799195330_st,159450.25
764415254374054113_sc,134311.73
764415254374054113_st,97925.14
7644306408857046260_sc,253026.08
7644306408857046260_st,131367.78
7646616865510068765_sc,134311.73
7646616865510068765_st,185045.72
7651502577971417228_sc,254447.16
7651502577971417228_st,110616.58
765256573600706981_sc,253053.52
765256573600706981_st,157809.1
7652772305860671577_sc,255002.7
7652772305860671577_st,56972.437999999995
7653338679312677720_sc,248367.52
7653338679312677720_st,59927.184
7654697498838207391_sc,254746.38
7654697498838207391_st,135511.0
765520410592323106_sc,252955.88
765520410592323106_st,229652.81
7658181915490073157_sc,134311.73
7658181915490073157_st,78080.1
7658747504785116170_sc,252901.31
7658747504785116170_st,65221.773
7659990071792539810_sc,242944.38
7659990071792539810_st,233771.02
7661890694172641910_sc,134311.73
7661890694172641910_st,119847.75
7664566805460808761_sc,254668.25
7664566805460808761_st,193443.94
7669118301710478525_sc,243827.1
7669118301710478525_st,130757.266
7671517233607146011_sc,134311.73
7671517233607146011_st,122352.375
7671966590854792137_sc,134311.73
7671966590854792137_st,56255.06
7675226570216888009_sc,255225.56
7675226570216888009_st,80417.09
7676273525135674980_sc,243827.1
7676273525135674980_st,137787.39
7676690639572683202_sc,247779.06
7676690639572683202_st,25510.847999999998
768270179652201804_sc,254837.47
768270179652201804_st,198716.9
7683964230647672420_sc,246219.47
7683964230647672420_st,236391.02
7689010494674920242_sc,255656.4
7689010494674920242_st,178544.61
7691634639599070472_sc,253876.06
7691634639599070472_st,233518.22
7692056754827280024_sc,246749.94
7692056754827280024_st,151284.73
7693337072121262189_sc,244336.67
7693337072121262189_st,181620.31
7694594505033287219_sc,242608.94
7694594505033287219_st,89315.05
7698288640751329557_sc,256788.2
7698288640751329557_st,128051.94
770307401047993512_sc,134311.73
770307401047993512_st,119847.75
7709302908036132527_sc,248709.88
7709302908036132527_st,202530.94
7709477827142023049_sc,251490.61
7709477827142023049_st,239582.31
7713336746089379389_sc,134311.73
7713336746089379389_st,119847.75
7713866079709587207_sc,252898.08
7713866079709587207_st,185716.16
7716030300653672908_sc,255367.38
7716030300653672908_st,77765.62
7719526754961994469_sc,134311.73
7719526754961994469_st,146635.08
7727717948708537741_sc,254458.25
7727717948708537741_st,180745.0
7728072372825298142_sc,134311.73
7728072372825298142_st,125649.85
7728787501941337590_sc,134311.73
7728787501941337590_st,119847.75
7733350555536263129_sc,255386.36
7733350555536263129_st,225695.78
7734890819816867784_sc,134311.73
7734890819816867784_st,155409.94
7739348645474863740_sc,134311.73
7739348645474863740_st,110965.03
7740513535160030846_sc,255002.7
7740513535160030846_st,82647.766
7741368372194703506_sc,134311.73
7741368372194703506_st,145745.89
7741621562572740670_sc,134311.73
7741621562572740670_st,87174.66
7744188316941756613_sc,134311.73
7744188316941756613_st,174222.06
7747032442829199063_sc,252563.52
7747032442829199063_st,43101.758
7749055366098127677_sc,134311.73
7749055366098127677_st,149934.06
7751119156759425775_sc,249931.72
7751119156759425775_st,151132.16
7751213216925759597_sc,254069.86
7751213216925759597_st,101070.586
775171304717783923_sc,134311.73
775171304717783923_st,119847.75
7754419864493829821_sc,248709.88
7754419864493829821_st,56519.79
7757387593355306981_sc,246650.31
7757387593355306981_st,147523.27
7758191501514935576_sc,134311.73
7758191501514935576_st,46103.883
7759599802048143295_sc,256571.1
7759599802048143295_st,74041.64
7761629781975694019_sc,246958.08
7761629781975694019_st,158273.17
7765819431604060484_sc,256017.75
7765819431604060484_st,178537.0
7766869201374475376_sc,134311.73
7766869201374475376_st,18232.572
776824915846775104_sc,244416.67
776824915846775104_st,24160.283
7769949823850442245_sc,134311.73
7769949823850442245_st,92904.055
7771200318685373898_sc,134311.73
7771200318685373898_st,54660.01
7771357736952322924_sc,134311.73
7771357736952322924_st,119847.75
777326258881094098_sc,134311.73
777326258881094098_st,43071.875
7776805135843066986_sc,134311.73
7776805135843066986_st,168475.28
7779608300935152424_sc,253424.28
7779608300935152424_st,62595.887
7780810801016182684_sc,246407.58
7780810801016182684_st,76994.35
7780922588962085712_sc,252901.31
7780922588962085712_st,228662.12
7787430498347768728_sc,246664.31
7787430498347768728_st,242906.16
7788520420113115569_sc,254668.25
7788520420113115569_st,242040.62
7790359130209237242_sc,134311.73
7790359130209237242_st,31320.03
7792080493333520829_sc,253639.14
7792080493333520829_st,230145.33
7800578040967940920_sc,134311.73
7800578040967940920_st,116093.46
7802238356689725560_sc,251710.25
7802238356689725560_st,198248.92
7802300651533905756_sc,254028.16
7802300651533905756_st,72133.85
7802751778993705394_sc,248709.88
7802751778993705394_st,144957.02
780734048605500193_sc,245189.88
780734048605500193_st,230960.95
7809906483066924400_sc,134311.73
7809906483066924400_st,130568.47
7812505702177159189_sc,134311.73
7812505702177159189_st,179777.3
7815095549585709416_sc,255002.7
7815095549585709416_st,194549.67
7818791665985590398_sc,134311.73
7818791665985590398_st,119847.75
7820283042857225584_sc,244416.67
7820283042857225584_st,179478.22
7826834553462021824_sc,134311.73
7826834553462021824_st,119847.75
7827582865602326794_sc,253924.08
7827582865602326794_st,159563.88
7828171418440467123_sc,255728.72
7828171418440467123_st,182972.27
7828382569800346783_sc,254936.53
7828382569800346783_st,95636.42
7828546419204019522_sc,251869.77
7828546419204019522_st,30552.188
7829009673065070805_sc,245495.9
7829009673065070805_st,125597.58
7830313857923683774_sc,134311.73
7830313857923683774_st,119847.75
7832704289507210410_sc,134311.73
7832704289507210410_st,87601.83
7832842000312587555_sc,251771.33
7832842000312587555_st,94656.875
7833017652344157333_sc,241816.75
7833017652344157333_st,109383.49
7834391350412115943_sc,253639.14
7834391350412115943_st,231329.06
7834394362918836693_sc,244947.11
7834394362918836693_st,8343.545
7837926079733391833_sc,134311.73
7837926079733391833_st,184461.64
784285160351211697_sc,134311.73
784285160351211697_st,119847.75
7843782440681968089_sc,249493.27
7843782440681968089_st,232675.31
7846178529891332179_sc,245838.06
7846178529891332179_st,53942.117
7853393721692323436_sc,250275.77
7853393721692323436_st,100028.23
7855691761823753371_sc,134311.73
7855691761823753371_st,119847.75
7862148004479605124_sc,256107.38
7862148004479605124_st,170666.78
7863911679113574159_sc,134311.73
7863911679113574159_st,119847.75
7865766839019830224_sc,134311.73
7865766839019830224_st,91124.97
786823052134469158_sc,255540.52
786823052134469158_st,10027.354
7868419255342835160_sc,252745.88
7868419255342835160_st,130838.86
7869650451272609795_sc,134311.73
7869650451272609795_st,104299.36
7870588777039644797_sc,134311.73
7870588777039644797_st,183166.3
7870804063685469428_sc,255431.97
7870804063685469428_st,75097.81
7878454589556240202_sc,248348.53
7878454589556240202_st,108058.92
7882940725736465659_sc,134311.73
7882940725736465659_st,153475.86
7887008890878973596_sc,134311.73
7887008890878973596_st,69131.47
788796007157815113_sc,256107.38
788796007157815113_st,35095.277
7890805403117411010_sc,254064.27
7890805403117411010_st,68521.81
7891152685331411145_sc,255002.7
7891152685331411145_st,115408.25
7891209877020659012_sc,134311.73
7891209877020659012_st,158026.8
7893416062488244357_sc,241246.16
7893416062488244357_st,54403.39
7896431253437995850_sc,134311.73
7896431253437995850_st,62120.8
7896561294834722108_sc,248690.89
7896561294834722108_st,169844.58
7897134359245257705_sc,134311.73
7897134359245257705_st,57029.8
7898152727062179190_sc,245544.3
7898152727062179190_st,125172.93
7901542197738726652_sc,245838.06
7901542197738726652_st,68140.22
7902454101261304590_sc,134311.73
7902454101261304590_st,164334.64
7905638547895982732_sc,254668.25
7905638547895982732_st,136220.05
7906060474484893014_sc,241246.16
7906060474484893014_st,83920.5
7907065353856721143_sc,244860.86
7907065353856721143_st,96633.3
7907564950574526501_sc,134311.73
7907564950574526501_st,140996.8
7907944759145007973_sc,254668.25
7907944759145007973_st,165461.77
7907990334399908268_sc,256571.1
7907990334399908268_st,65504.375
7909914270741265436_sc,134311.73
7909914270741265436_st,103080.89
7910093430589077425_sc,256107.38
7910093430589077425_st,134347.86
7910720651453813948_sc,255198.16
7910720651453813948_st,87191.34
791261155407926447_sc,257675.77
791261155407926447_st,70822.31
7915811569383861516_sc,246650.31
7915811569383861516_st,236576.44
7916361971823879828_sc,245544.3
7916361971823879828_st,155711.97
7917857999711984639_sc,256788.2
7917857999711984639_st,8432.860999999999
7918669692182021382_sc,248709.88
7918669692182021382_st,106795.914
7921421656863068740_sc,243585.69
7921421656863068740_st,153322.03
7923422834528165381_sc,247200.84
7923422834528165381_st,113352.164
7923608182481169231_sc,134311.73
7923608182481169231_st,161140.28
7925475101719117606_sc,250946.7
7925475101719117606_st,174377.56
7927921744607233421_sc,134311.73
7927921744607233421_st,119847.75
7928530785908461180_sc,255386.36
7928530785908461180_st,161701.42
7929411634217123860_sc,256571.1
7929411634217123860_st,50453.918
7931194933669190327_sc,245767.6
7931194933669190327_st,166955.14
7932770758709820107_sc,248690.89
7932770758709820107_st,62697.125
7937766898923021457_sc,255728.72
7937766898923021457_st,184375.14
7941354333070342782_sc,242762.17
7941354333070342782_st,25014.572
7942587514541798668_sc,134311.73
7942587514541798668_st,54364.515999999996
794465942776497880_sc,134311.73
794465942776497880_st,90630.54
7944917171418313789_sc,134311.73
7944917171418313789_st,61016.277
7945069059477373773_sc,257675.77
7945069059477373773_st,136085.14
7946585224561139283_sc,243827.1
7946585224561139283_st,67245.445
7947374120338360624_sc,254936.53
7947374120338360624_st,163422.77
794811155765028203_sc,257675.77
794811155765028203_st,166046.8
7952159467774989148_sc,255367.38
7952159467774989148_st,76538.336
7954976870393950099_sc,134311.73
7954976870393950099_st,165277.73
7955532419255668050_sc,134311.73
7955532419255668050_st,119847.75
795685232847742163_sc,134311.73
795685232847742163_st,41493.71
7957273838879197346_sc,254594.17
7957273838879197346_st,130392.0
7959018496223122109_sc,253936.27
7959018496223122109_st,232769.95
7961218960115555005_sc,134311.73
7961218960115555005_st,133155.64
796199843363521845_sc,252898.08
796199843363521845_st,103335.06
7966328891597462132_sc,134311.73
7966328891597462132_st,66067.63
7971366330151980742_sc,255709.73
7971366330151980742_st,58483.28
797830443843200181_sc,134311.73
797830443843200181_st,10848.198999999999
7981307362859446137_sc,255728.72
7981307362859446137_st,235848.53
7983876944961446219_sc,256107.38
7983876944961446219_st,119847.75
7985118364731682810_sc,254069.86
7985118364731682810_st,61894.34
7988921706433140919_sc,253924.08
7988921706433140919_st,38682.95
7991392474384638480_sc,252745.88
7991392474384638480_st,41069.867
7992095359578892478_sc,245208.86
7992095359578892478_st,132205.14
7993367898092045079_sc,134311.73
7993367898092045079_st,179362.58
7994144455401736899_sc,252544.53
7994144455401736899_st,156981.08
7996470519840759993_sc,254064.27
7996470519840759993_st,233518.22
8003017022716923470_sc,246219.47
8003017022716923470_st,100537.85
8004321928820056577_sc,134311.73
8004321928820056577_st,24881.617000000002
8004504014884297994_sc,253917.28
8004504014884297994_st,60023.03
8007754307435937818_sc,134311.73
8007754307435937818_st,181992.69
8007795787881084361_sc,134311.73
8007795787881084361_st,196900.11
801121593707177173_sc,255540.52
801121593707177173_st,170297.77
801238438092032609_sc,134311.73
801238438092032609_st,146587.33
8012771959892379089_sc,134311.73
8012771959892379089_st,57621.414000000004
8015769770833919150_sc,255126.5
8015769770833919150_st,187465.61
8016101173117159496_sc,245911.48
8016101173117159496_st,61222.25
8016580238367479836_sc,253674.52
8016580238367479836_st,182530.28
8017807504358061704_sc,245208.86
8017807504358061704_st,58646.473
8018497131882593420_sc,254466.14
8018497131882593420_st,151553.73
8019844105401148885_sc,134311.73
8019844105401148885_st,177458.55
802166582465372865_sc,254594.17
802166582465372865_st,88691.02
8022358717656257258_sc,134311.73
8022358717656257258_st,48546.25
8025539864409439078_sc,253519.08
8025539864409439078_st,68793.586
8027109759910869730_sc,134311.73
8027109759910869730_st,183403.92
8027166718445983848_sc,134311.73
8027166718445983848_st,71012.81
8028129491661562326_sc,134311.73
8028129491661562326_st,187124.92
802828121258425322_sc,241816.75
802828121258425322_st,108057.93
8028822222826959354_sc,252901.31
8028822222826959354_st,61364.215
803320324052532031_sc,134311.73
803320324052532031_st,108201.91
8033734419678610065_sc,247011.66
8033734419678610065_st,92775.766
803838856787413866_sc,134311.73
803838856787413866_st,59479.6
804075637992330422_sc,134311.73
804075637992330422_st,43969.332
8043558164930653660_sc,245877.11
8043558164930653660_st,175201.36
8044534941972811617_sc,242762.17
8044534941972811617_st,2052.2004
8046521929606907266_sc,255728.72
8046521929606907266_st,133625.5
8048087799114816623_sc,242762.17
8048087799114816623_st,140039.4
8049816726843385424_sc,253639.14
8049816726843385424_st,174792.14
805063300534406712_sc,247436.86
805063300534406712_st,164035.56
8053398014059310283_sc,134311.73
8053398014059310283_st,185253.55
8054614219223842863_sc,253181.52
8054614219223842863_st,80402.45
8054625086358785438_sc,254069.86
8054625086358785438_st,64252.703
8058406195473793721_sc,254837.47
8058406195473793721_st,143065.52
8060506129439304158_sc,250965.69
8060506129439304158_st,179354.36
8064430482350031407_sc,254668.25
8064430482350031407_st,60949.03
8068720644446908631_sc,243827.1
8068720644446908631_st,124831.086
8070915662631660561_sc,134311.73
8070915662631660561_st,119847.75
8071834407492367972_sc,134311.73
8071834407492367972_st,181899.75
8072006228978795423_sc,248367.52
8072006228978795423_st,67230.36
8075652746220327218_sc,134311.73
8075652746220327218_st,107918.58
8075844550330997108_sc,252105.89
8075844550330997108_st,78312.875
8076502947559663230_sc,253502.7
8076502947559663230_st,234472.75
8076996894280660332_sc,252699.97
8076996894280660332_st,19462.445
8083129114509886895_sc,257675.77
8083129114509886895_st,33808.53
8086133013893336795_sc,134311.73
8086133013893336795_st,172840.3
8086272215403681909_sc,253954.19
8086272215403681909_st,142546.92
8086739684403431342_sc,134311.73
8086739684403431342_st,116466.85
8091373395934396567_sc,255675.39
8091373395934396567_st,25021.857000000004
8092262465321278092_sc,244416.67
8092262465321278092_st,47390.74
8095277713489383672_sc,254837.47
8095277713489383672_st,177518.22
8098227740531116638_sc,134311.73
8098227740531116638_st,161376.5
8101040615885229669_sc,244416.67
8101040615885229669_st,190285.58
8102345531999388222_sc,251771.33
8102345531999388222_st,163046.05
8104920925378821729_sc,134311.73
8104920925378821729_st,119847.75
8104945745536372662_sc,134311.73
8104945745536372662_st,28489.213
810641628939215389_sc,254064.27
810641628939215389_st,233518.22
810750068067369709_sc,255225.56
810750068067369709_st,47546.91
810767788799692854_sc,134311.73
810767788799692854_st,147972.9
8109168370990339481_sc,254856.45
8109168370990339481_st,51163.492
8113014133032540678_sc,252699.97
8113014133032540678_st,230145.33
81132443582245089_sc,252544.53
81132443582245089_st,32674.82
8114897725099067459_sc,254746.38
8114897725099067459_st,109734.94
8116073241502906604_sc,244966.1
8116073241502906604_st,286275.38
8116355622093245282_sc,246936.6
8116355622093245282_st,153686.81
8117350780071906902_sc,254064.27
8117350780071906902_st,230535.98
8120569806711198822_sc,134311.73
8120569806711198822_st,119847.75
8121569958418098884_sc,253277.67
8121569958418098884_st,127386.78
8121853177756026384_sc,134311.73
8121853177756026384_st,159339.98
8122274474865255122_sc,253954.19
8122274474865255122_st,193853.47
8123142891084729271_sc,252945.39
8123142891084729271_st,112116.08
8123217899824750946_sc,253053.52
8123217899824750946_st,182732.78
8127467023330315902_sc,134311.73
8127467023330315902_st,72805.125
8127651266048703433_sc,134311.73
8127651266048703433_st,89154.12
8127747419320796661_sc,134311.73
8127747419320796661_st,89659.19
8132131575502396401_sc,255709.73
8132131575502396401_st,181667.92
8134453535254588954_sc,257675.77
8134453535254588954_st,85080.46
8134932969487937915_sc,248661.28
8134932969487937915_st,232645.33
8136802607632761699_sc,134311.73
8136802607632761699_st,75485.75
8137387256295951423_sc,255540.52
8137387256295951423_st,132982.6
8139024541443664144_sc,255728.72
8139024541443664144_st,120338.53
8139475293051390231_sc,244173.9
8139475293051390231_st,74917.83
8141218973291019803_sc,255709.73
8141218973291019803_st,105027.414
8145732068527407967_sc,134311.73
8145732068527407967_st,66853.04
8146297334071056744_sc,254668.25
8146297334071056744_st,19919.092
8146536795006246901_sc,134311.73
8146536795006246901_st,175783.34
8146982256299839365_sc,254458.25
8146982256299839365_st,225239.33
8147894298790702306_sc,251771.33
8147894298790702306_st,36803.258
8149374718400055113_sc,254837.47
8149374718400055113_st,13037.153999999999
8150797280641715522_sc,134311.73
8150797280641715522_st,119847.75
8151340317229564252_sc,248499.47
8151340317229564252_st,226557.31
8151364562029450015_sc,134311.73
8151364562029450015_st,93633.73
815463291997787561_sc,255242.47
815463291997787561_st,79628.85
8156812853683261725_sc,134311.73
8156812853683261725_st,119847.75
8164226691127080421_sc,255386.36
8164226691127080421_st,67588.27
8164566660881538000_sc,134311.73
8164566660881538000_st,61673.905999999995
8164756475098866197_sc,256107.38
8164756475098866197_st,119847.75
8164835497372467421_sc,134311.73
8164835497372467421_st,119847.75
8166542634667670934_sc,134311.73
8166542634667670934_st,79383.22
8167941581240767335_sc,256107.38
8167941581240767335_st,106222.18
8169590598180196393_sc,246650.31
8169590598180196393_st,154116.34
816961437794903825_sc,246749.94
816961437794903825_st,34855.17
8179943885293662017_sc,244271.28
8179943885293662017_st,23456.057
8182196037912808202_sc,247632.17
8182196037912808202_st,59514.664000000004
8183315251148778251_sc,255386.36
8183315251148778251_st,138522.83
8187782260799143676_sc,252745.88
8187782260799143676_st,54027.957
8188233940495730001_sc,255709.73
8188233940495730001_st,112491.86
8188412325233410837_sc,134311.73
8188412325233410837_st,92380.75
8193747664024111515_sc,244173.9
8193747664024111515_st,112728.734
8195817562859296350_sc,255367.38
8195817562859296350_st,162317.38
8197526203386475676_sc,134311.73
8197526203386475676_st,179080.02
8197885922464207943_sc,134311.73
8197885922464207943_st,133850.67
8199710330220222578_sc,255709.73
8199710330220222578_st,160886.44
820037647138920643_sc,134311.73
820037647138920643_st,69845.26
820184443474377319_sc,248709.88
820184443474377319_st,40255.977
82118746196199905_sc,254206.31
82118746196199905_st,4892.73
821343323960283270_sc,243846.08
821343323960283270_st,64564.395
8214624552013324126_sc,254668.25
8214624552013324126_st,94497.68
8215403833870265867_sc,255805.86
8215403833870265867_st,49804.29
8215974159259415994_sc,255145.48
8215974159259415994_st,153011.19
8216907673044422327_sc,248367.52
8216907673044422327_st,173732.8
8217034726994891726_sc,134311.73
8217034726994891726_st,81472.516
8218484342326889505_sc,134311.73
8218484342326889505_st,119847.75
8221143387385118260_sc,254748.33
8221143387385118260_st,235965.36
8224262122507265619_sc,134311.73
8224262122507265619_st,70768.234
822672096236121564_sc,255225.56
822672096236121564_st,139985.67
8228221745974601727_sc,253924.08
8228221745974601727_st,42282.937999999995
8228610252650315287_sc,254594.17
8228610252650315287_st,123136.52
8228789451034795780_sc,255367.38
8228789451034795780_st,20047.977
822963173463289351_sc,256788.2
822963173463289351_st,45102.64
8231347462705630167_sc,256107.38
8231347462705630167_st,78699.555
8234162593395305558_sc,134311.73
8234162593395305558_st,18300.996
823421193030750720_sc,134311.73
823421193030750720_st,84319.67
8234630986621985984_sc,134311.73
8234630986621985984_st,75565.53
8235315289953081757_sc,134311.73
8235315289953081757_st,35094.9
8235899793922881968_sc,134311.73
8235899793922881968_st,160914.97
8236430053851173087_sc,244947.11
8236430053851173087_st,227080.33
8240048590253137535_sc,255709.73
8240048590253137535_st,211163.16
8242204619886267863_sc,257675.77
8242204619886267863_st,117706.62
8250930585970051576_sc,257675.77
8250930585970051576_st,128333.734
8252643581203533394_sc,134311.73
8252643581203533394_st,681.93677
8258560128201891940_sc,256107.38
8258560128201891940_st,53942.62
8259868131086296523_sc,255002.7
8259868131086296523_st,100095.15
8262454409643911592_sc,134311.73
8262454409643911592_st,126274.13
8265641328576954626_sc,256107.38
8265641328576954626_st,88072.35
8266713270733871504_sc,134311.73
8266713270733871504_st,122093.664
8268964598022460605_sc,243846.08
8268964598022460605_st,144627.73
827146767164484519_sc,255998.77
827146767164484519_st,236296.64
8276472184714432237_sc,252898.08
8276472184714432237_st,171544.25
8277842101144598045_sc,134311.73
8277842101144598045_st,76339.8
8277938122762244951_sc,245525.31
8277938122762244951_st,45996.05
8278752147440028527_sc,134311.73
8278752147440028527_st,175497.02
8278872981623658335_sc,254936.53
8278872981623658335_st,75857.3
8286408628697584241_sc,254936.53
8286408628697584241_st,177098.27
829212471445810536_sc,244173.9
829212471445810536_st,125292.586
8295772099723661142_sc,256571.1
8295772099723661142_st,43591.72
8300305282808572417_sc,254936.53
8300305282808572417_st,233408.78
8302965284379342211_sc,134311.73
8302965284379342211_st,78651.984
8305910896693888061_sc,134311.73
8305910896693888061_st,76294.195
8307062550289000514_sc,134311.73
8307062550289000514_st,185045.72
8308126342644453221_sc,254353.3
8308126342644453221_st,166124.03
8308267557303315197_sc,247550.11
8308267557303315197_st,121060.39
8309915788173893631_sc,134311.73
8309915788173893631_st,119847.75
831001533204329733_sc,134311.73
831001533204329733_st,93628.34
831138810193482314_sc,134311.73
831138810193482314_st,119847.75
8312513639131361861_sc,256107.38
8312513639131361861_st,119847.75
8313313131513582653_sc,134311.73
8313313131513582653_st,115481.48
8314160136714857749_sc,252898.08
8314160136714857749_st,35935.33
831693228088186193_sc,248367.52
831693228088186193_st,57408.242
8320507783777017853_sc,134311.73
8320507783777017853_st,14390.9
8320584744021971250_sc,134311.73
8320584744021971250_st,161028.11
8322194352070844487_sc,134311.73
8322194352070844487_st,127075.234
8323149881947669777_sc,134311.73
8323149881947669777_st,68353.766
832395453442445975_sc,246663.66
832395453442445975_st,174103.8
8324406130297031808_sc,253538.06
8324406130297031808_st,55004.816
83327506385352863_sc,254936.53
83327506385352863_st,82311.88
8334759513526970797_sc,134311.73
8334759513526970797_st,119847.75
8334863856512643085_sc,253639.14
8334863856512643085_st,104480.66
8336140363262978669_sc,134311.73
8336140363262978669_st,119847.75
8338348651030445059_sc,248709.88
8338348651030445059_st,185437.84
833979353172029940_sc,247809.42
833979353172029940_st,242310.81
8341962806900096776_sc,134311.73
8341962806900096776_st,62442.453
8346819152048214166_sc,256107.38
8346819152048214166_st,42735.945
8348778703896193727_sc,257675.77
8348778703896193727_st,167738.4
8350321574700187757_sc,242608.94
8350321574700187757_st,71569.29
8352530673801222054_sc,134311.73
8352530673801222054_st,68758.93
8354774871624318374_sc,134311.73
8354774871624318374_st,119847.75
8355969145340944408_sc,245525.31
8355969145340944408_st,227936.12
835637022755048861_sc,134311.73
835637022755048861_st,65048.05
8357306169615185174_sc,253666.06
8357306169615185174_st,178739.38
8358674933384635328_sc,134311.73
8358674933384635328_st,113564.81
8359744794988001317_sc,134311.73
8359744794988001317_st,119847.75
8360297897034492603_sc,134311.73
8360297897034492603_st,117840.65
8360756571032883375_sc,255709.73
8360756571032883375_st,198807.47
8362649547822958706_sc,247200.84
8362649547822958706_st,91580.35
836409755847764673_sc,134311.73
836409755847764673_st,52600.773
8366170792051348155_sc,252699.97
8366170792051348155_st,67370.99
8367055603130125339_sc,134311.73
8367055603130125339_st,168011.94
8368901313002445755_sc,134311.73
8368901313002445755_st,128302.22
8371316046347643693_sc,252493.61
8371316046347643693_st,26894.69
8376976755592876997_sc,250377.16
8376976755592876997_st,149437.11
8377313910647619826_sc,255145.48
8377313910647619826_st,109869.26
8381648231560773657_sc,134311.73
8381648231560773657_st,5413.9966
8383027591026908047_sc,134311.73
8383027591026908047_st,166228.77
8385262049344719829_sc,256566.52
8385262049344719829_st,123009.805
8385426170251972079_sc,256107.38
8385426170251972079_st,45469.26
8386291275214158523_sc,248709.88
8386291275214158523_st,10437.484
8386496138794860056_sc,134311.73
8386496138794860056_st,119847.75
8391184299101287893_sc,255728.72
8391184299101287893_st,228568.58
8391412863007581092_sc,248661.28
8391412863007581092_st,158771.9
8393257505108667043_sc,254439.27
8393257505108667043_st,82200.984
8401872437974560923_sc,134311.73
8401872437974560923_st,72391.266
8405520530250924121_sc,254856.45
8405520530250924121_st,234546.62
840869232509942035_sc,134311.73
840869232509942035_st,119847.75
8409398286982518795_sc,245544.3
8409398286982518795_st,16637.355
8412415977106755011_sc,255386.36
8412415977106755011_st,233635.48
841268211611621385_sc,134311.73
841268211611621385_st,120964.62
8414180340358287170_sc,134311.73
8414180340358287170_st,99449.984
8418542483931765849_sc,245544.3
8418542483931765849_st,57668.465
8419911139957684073_sc,253821.5
8419911139957684073_st,70491.85
8421662091531696474_sc,134311.73
8421662091531696474_st,119847.75
8422474118752899383_sc,254936.53
8422474118752899383_st,201863.86
8423463692733243893_sc,253538.06
8423463692733243893_st,62033.523
8425520386336676264_sc,134311.73
8425520386336676264_st,158487.23
842554707350537908_sc,245767.6
842554707350537908_st,157816.86
8425614190299680592_sc,254856.45
8425614190299680592_st,94487.16
8428299905801977341_sc,247011.66
8428299905801977341_st,42503.082
8428607129548467271_sc,134311.73
8428607129548467271_st,178683.33
8432432623305587613_sc,253818.27
8432432623305587613_st,233771.02
8435440293668281019_sc,134311.73
8435440293668281019_st,46640.0
8440655194144930277_sc,134311.73
8440655194144930277_st,118829.32
8444969901424400236_sc,134311.73
8444969901424400236_st,119847.75
8445055494096354965_sc,134311.73
8445055494096354965_st,119847.75
8446697365774225435_sc,241816.75
8446697365774225435_st,149223.38
8449366430078620894_sc,134311.73
8449366430078620894_st,25182.507999999998
8449512035390158384_sc,245189.88
8449512035390158384_st,73616.16
8456575562273880806_sc,255386.36
8456575562273880806_st,183556.8
8462129307073482124_sc,257675.77
8462129307073482124_st,75952.24
8466500769789693766_sc,254618.62
8466500769789693766_st,145973.88
8468132231980576579_sc,134311.73
8468132231980576579_st,76778.53
8472289749792698765_sc,134311.73
8472289749792698765_st,119847.75
8474058921159051893_sc,247933.08
8474058921159051893_st,-26093.79
8474913330343910752_sc,246650.31
8474913330343910752_st,19796.996
8476338237924548406_sc,134311.73
8476338237924548406_st,40346.168
8478926109075860326_sc,134311.73
8478926109075860326_st,124789.84
848695822231454427_sc,134311.73
848695822231454427_st,175003.73
8488834031102023959_sc,254405.97
8488834031102023959_st,230234.33
8490926091675749664_sc,255002.7
8490926091675749664_st,169240.23
8491516659592739654_sc,253160.34
8491516659592739654_st,238175.78
8493819199483860242_sc,247436.86
8493819199483860242_st,222501.64
8497801860869684462_sc,134311.73
